Bin Id	Marker lineage	# genomes	# markers	# marker sets	Completeness	Contamination	Strain heterogeneity	Genome size (bp)	# ambiguous bases	# scaffolds	# contigs	N50 (scaffolds)	N50 (contigs)	Mean scaffold length (bp)	Mean contig length (bp)	Longest scaffold (bp)	Longest contig (bp)	GC	GC std (scaffolds > 1kbp)	Coding density	Translation table	# predicted genes	0	1	2	3	4	5+	# unique markers (of 43)	# multi-copy	Insertion branch UID	Taxonomy (contained)	Taxonomy (sister lineage)	GC	Genome size (Mbp)	Gene count	Coding density	Translation table	# descendant genomes	Lineage: GC mean	Lineage: GC std	Lineage: genome size (Mbp) mean	Lineage: genome size (Mbp) std	Lineage: gene count mean	Lineage: gene count std
MM_PC_MetaG.mb.209	k__Bacteria (UID1452)	924	151	101	72.11	0.99	0.00	1135439	0	136	136	10978	10978	8348	8348	54688	54688	38.453584913	2.26	0.891520372297	11	1239	32	118	1	0	0	0	39	0	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	38.453584913	1.135439	1239	0.891520372297	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
Old_saline.mb.21	root (UID1)	5656	56	24	0.00	0.00	0.00	754518	0	225	225	3261	3261	3353	3353	10303	10303	39.2715614472	7.53	0.918555952277	11	1328	56	0	0	0	0	0	0	0	NA	NA	unresolved	39.2715614472	0.754518	1328	0.918555952277	11	NA	NA	NA	NA	NA	NA	NA
Old_saline.mb.20	k__Bacteria (UID1453)	901	171	117	60.94	0.00	0.00	681879	0	8	8	406869	406869	85234	85234	406869	406869	47.8010028172	1.08	0.917651078857	11	755	53	118	0	0	0	0	39	0	UID2142	k__Bacteria	unresolved	47.8010028172	0.681879	755	0.917651078857	11	169	50.1629813722	12.0228236511	4.39149491716	1.99838199454	4148.5443787	1625.20651017
Old_saline.mb.23	k__Bacteria (UID3060)	138	337	245	100.00	2.52	0.00	2556304	0	20	20	189824	189824	127815	127815	333044	333044	37.2772565391	1.52	0.938886767771	11	2446	0	329	8	0	0	0	43	0	UID3161	k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Sulfurimonas	unresolved	37.2772565391	2.556304	2446	0.938886767771	11	2	34.0295364398	0.432420326356	2.5771215	0.3755605	2549.0	385.0
Undefined_mixed_planktonic.mb.47	k__Bacteria (UID2565)	2921	152	93	89.90	1.08	0.00	1773691	0	84	84	32868	32868	21115	21115	82187	82187	41.5196897318	2.20	0.932342217444	11	1723	11	140	1	0	0	0	42	0	UID2982	k__Bacteria	p__Planctomycetes;c__Planctomycetia;o__Planctomycetales;f__Planctomycetaceae	41.5196897318	1.773691	1723	0.932342217444	11	88	44.2282294983	7.81376598976	2.42188205682	2.19213346454	2142.11363636	1851.65080175
Old_saline.mb.22	k__Bacteria (UID203)	5449	104	58	7.76	0.00	0.00	1000072	0	331	331	2963	2963	3021	3021	16458	16458	65.8732571255	2.81	0.894750577958	11	1280	99	5	0	0	0	0	1	0	UID3441	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Brevundimonas	s__Brevundimonas_subvibrioides	65.8732571255	1.000072	1280	0.894750577958	11	2	68.3319793219	0.0907216446158	3.3329015	0.1123615	3321.0	72.0
OS_PC_MetaG.mb.61	k__Bacteria (UID1452)	924	151	101	70.89	2.97	66.67	1456149	0	251	251	6898	6898	5801	5801	27463	27463	38.2172428783	2.27	0.894601445319	11	1487	33	115	3	0	0	0	38	1	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	38.2172428783	1.456149	1487	0.894601445319	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
OS_PC_MetaG.mb.60	k__Bacteria (UID203)	5449	104	58	37.01	0.00	0.00	1329587	0	405	405	3327	3327	3282	3282	10437	10437	67.8522729238	1.93	0.905546609586	11	1658	77	27	0	0	0	0	5	0	UID3442	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Brevundimonas	s__	67.8522729238	1.329587	1658	0.905546609586	11	3	66.9123214764	0.237989743615	3.382171	0.199294673709	3393.33333333	210.556933446
Modern_marine_glass_biofilm.mb.90	k__Bacteria (UID203)	5449	104	58	58.42	28.45	90.00	4907453	0	1119	1119	4635	4635	4385	4385	74755	74755	62.2428172007	3.39	0.89285113887	11	5370	63	25	14	2	0	0	2	3	UID3887	k__Bacteria;p__Proteobacteria	c__Betaproteobacteria	62.2428172007	4.907453	5370	0.89285113887	11	1487	52.9168756968	10.6289315811	4.28018535171	1.57586972717	4025.22864829	1428.68298094
Old_saline.mb.27	o__Burkholderiales (UID4105)	54	553	264	89.58	0.38	0.00	4861698	0	23	23	360643	360643	211378	211378	649397	649397	63.30730539	1.12	0.892982863189	11	4427	80	472	1	0	0	0	42	0	UID4156	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Acidovorax	s__	63.30730539	4.861698	4427	0.892982863189	11	2	64.4414944891	0.800416691442	4.7929635	0.8049795	4420.0	695.0
UMS_B.mb.8	root (UID1)	5656	56	24	0.00	0.00	0.00	288073	0	53	53	6529	6529	5435	5435	16482	16482	43.1963425937	2.01	0.831910661534	11	320	56	0	0	0	0	0	0	0	NA	NA	unresolved	43.1963425937	0.288073	320	0.831910661534	11	NA	NA	NA	NA	NA	NA	NA
Old_saline.mb.26	k__Bacteria (UID1452)	924	151	101	50.74	0.99	100.00	960044	0	232	232	4284	4284	4138	4138	14540	14540	41.4854944148	2.97	0.936509159997	11	1239	60	90	1	0	0	0	32	1	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	41.4854944148	0.960044	1239	0.936509159997	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
OSL_B.mb.8	k__Bacteria (UID1452)	924	151	101	54.52	1.49	50.00	770183	0	170	170	5119	5119	4530	4530	14720	14720	31.6611766295	2.74	0.846315745738	11	805	54	95	2	0	0	0	34	0	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	31.6611766295	0.770183	805	0.846315745738	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
OSL_B.mb.9	c__Deltaproteobacteria (UID3216)	83	247	155	62.53	0.81	0.00	2878772	0	750	750	4147	4147	3838	3838	16606	16606	44.283604259	3.91	0.92437817236	11	3105	93	152	2	0	0	0	32	1	UID3225	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobacteraceae	g__Desulfobacula;s__Desulfobacula_toluolica	44.283604259	2.878772	3105	0.92437817236	11	6	48.0899491158	3.47871083047	5.17597633333	0.656977837799	4723.5	539.736278195
Undefined_mixed_planktonic.mb.1	k__Bacteria (UID203)	5449	104	58	76.85	2.59	100.00	561353	0	100	100	7066	7066	5613	5613	20255	20255	37.6549158907	1.63	0.909978213352	11	710	16	85	3	0	0	0	37	1	UID1	k__Bacteria (root)	k__Bacteria	37.6549158907	0.561353	710	0.909978213352	11	5656	49.2752660014	13.0081081425	3.76173456931	1.81655134913	3559.91760962	1650.82761538
Undefined_mixed_planktonic.mb.6	root (UID1)	5656	56	24	0.00	0.00	0.00	969735	0	254	254	3695	3695	3817	3817	52249	52249	50.8292471655	1.86	0.940081568676	11	1681	56	0	0	0	0	0	0	0	NA	NA	unresolved	50.8292471655	0.969735	1681	0.940081568676	11	NA	NA	NA	NA	NA	NA	NA
Undefined_mixed_planktonic.mb.7	k__Bacteria (UID203)	5449	103	57	7.02	0.00	0.00	236260	0	2	2	157280	157280	118130	118130	157280	157280	61.2858714975	0.13	0.875548124947	11	212	99	4	0	0	0	0	1	0	UID4514	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas	unresolved	61.2858714975	0.23626	212	0.875548124947	11	5	63.4330689642	0.18130197717	5.0043692	0.140838877363	4638.6	116.580615884
Undefined_mixed_planktonic.mb.4	k__Bacteria (UID1453)	901	171	117	57.28	0.85	0.00	675480	0	82	82	11148	11148	8237	8237	34563	34563	31.7498667614	1.81	0.918866583763	11	784	64	106	1	0	0	0	33	0	UID2142	k__Bacteria	p__Deinococcus-Thermus;c__Deinococci	31.7498667614	0.67548	784	0.918866583763	11	169	50.1629813722	12.0228236511	4.39149491716	1.99838199454	4148.5443787	1625.20651017
Undefined_mixed_planktonic.mb.5	k__Bacteria (UID203)	5449	104	58	11.21	0.00	0.00	2057342	0	691	691	2932	2932	2977	2977	11926	11926	66.2571901026	3.02	0.894601869791	11	2501	97	7	0	0	0	0	2	0	UID4151	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae	g__Acidovorax	66.2571901026	2.057342	2501	0.894601869791	11	7	63.9179986435	1.26017890092	4.54770271429	0.672600197173	4231.14285714	602.273176882
OSL_B.mb.1	k__Bacteria (UID203)	5449	104	58	29.31	0.00	0.00	830091	0	10	10	161307	161307	83009	83009	167364	167364	64.0634581028	1.36	0.921670033767	11	824	85	19	0	0	0	0	2	0	UID3964	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Hydrogenophilales;f__Hydrogenophilaceae;g__Thiobacillus;s__Thiobacillus_denitrificans	unresolved	64.0634581028	0.830091	824	0.921670033767	11	2	62.4987026659	0.19981819922	3.405733	0.204215	3424.0	227.0
OSL_B.mb.2	k__Bacteria (UID1452)	924	151	101	47.63	3.47	50.00	499868	0	143	143	3808	3808	3495	3495	11646	11646	42.923931918	2.78	0.957450767002	11	648	72	75	4	0	0	0	23	0	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	42.923931918	0.499868	648	0.957450767002	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
OSL_B.mb.3	k__Bacteria (UID203)	5449	104	58	5.17	0.00	0.00	245631	0	7	7	63294	63294	35090	35090	75961	75961	63.9369623541	1.08	0.912250489555	11	258	101	3	0	0	0	0	1	0	UID3964	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Hydrogenophilales;f__Hydrogenophilaceae;g__Thiobacillus;s__Thiobacillus_denitrificans	unresolved	63.9369623541	0.245631	258	0.912250489555	11	2	62.4987026659	0.19981819922	3.405733	0.204215	3424.0	227.0
OSL_B.mb.4	k__Bacteria (UID2570)	433	273	183	90.15	4.42	8.33	3904059	0	539	539	10604	10604	7243	7243	40805	40805	36.8179374338	3.06	0.863682131853	11	3807	20	241	12	0	0	0	42	0	UID2571	k__Bacteria	p__Ignavibacteriae;c__Ignavibacteria;o__Ignavibacteriales	36.8179374338	3.904059	3807	0.863682131853	11	14	49.3214646142	6.40690458662	2.7543095	0.465463349511	2529.92857143	379.490723449
OSL_B.mb.5	k__Archaea (UID2)	207	149	107	51.28	0.00	0.00	544646	0	140	140	4446	4446	3890	3890	11681	11681	31.4740216581	2.86	0.931836458911	11	701	67	82	0	0	0	0	30	0	UID1	k__Archaea (root)	k__Archaea	31.4740216581	0.544646	701	0.931836458911	11	5656	49.2752660014	13.0081081425	3.76173456931	1.81655134913	3559.91760962	1650.82761538
OSL_B.mb.6	k__Bacteria (UID2329)	174	149	89	65.27	2.25	0.00	756969	0	120	120	7261	7261	6308	6308	21884	21884	34.9423820526	2.19	0.839274791966	11	781	37	110	2	0	0	0	37	1	UID2329	k__Bacteria	p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales	34.9423820526	0.756969	781	0.839274791966	11	174	29.3511519692	4.74536573391	1.46226449425	0.950537413827	1377.33908046	1002.10203496
OSL_B.mb.7	k__Bacteria (UID203)	5449	104	58	8.62	0.00	0.00	398806	0	146	146	2637	2637	2731	2731	7661	7661	48.513312237	5.16	0.8866667001	11	414	99	5	0	0	0	0	1	0	UID2567	k__Bacteria	p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__Gemmatimonas;s__Gemmatimonas_aurantiaca	48.513312237	0.398806	414	0.8866667001	11	437	42.2586454603	6.79030286123	4.14570185126	1.51362052744	3610.01372998	1216.80246458
Modern_marine_planktonic.mb.6	k__Bacteria (UID2570)	433	270	179	97.77	4.39	0.00	4927547	0	247	247	32472	32472	19949	19949	108626	108626	31.520125531	4.10	0.893051857243	11	3981	4	254	12	0	0	0	39	3	UID2572	k__Bacteria;p__Ignavibacteriae;c__Ignavibacteria;o__Ignavibacteriales	unresolved	31.520125531	4.927547	3981	0.893051857243	11	2	37.6306212631	3.69749696697	3.4797055	0.1792915	3072.5	170.5
KR13_N1.mb.78	root (UID1)	5656	56	24	4.17	0.00	0.00	533175	0	134	134	4375	4375	3978	3978	11449	11449	44.462699864	2.27	0.871340554227	11	731	55	1	0	0	0	0	0	0	NA	NA	unresolved	44.462699864	0.533175	731	0.871340554227	11	NA	NA	NA	NA	NA	NA	NA
KR13_N1.mb.79	k__Bacteria (UID203)	5449	104	58	14.75	0.00	0.00	253253	0	93	93	2645	2645	2723	2723	5967	5967	34.7916905229	2.48	0.876897805752	11	336	86	18	0	0	0	0	5	0	UID2112	k__Bacteria;p__Actinobacteria;c__Actinobacteria	unresolved	34.7916905229	0.253253	336	0.876897805752	11	31	60.5122590539	9.26009174978	3.1163523871	1.83980554766	2914.48387097	1776.20003725
UMS_A.mb.41	o__Burkholderiales (UID4105)	54	553	264	99.37	0.38	0.00	5155136	0	42	42	178905	178905	122741	122741	649378	649378	63.3203469317	1.88	0.892843564166	11	4673	18	534	1	0	0	0	32	0	UID4156	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Acidovorax	s__	63.3203469317	5.155136	4673	0.892843564166	11	2	64.4414944891	0.800416691442	4.7929635	0.8049795	4420.0	695.0
UMS_A.mb.40	c__Betaproteobacteria (UID3888)	323	387	234	99.43	0.45	33.33	3248491	0	33	33	172166	172166	98439	98439	339982	339982	52.9725955836	0.73	0.934259937922	11	3070	2	382	3	0	0	0	43	0	UID4105	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales	f__Burkholderiaceae;g__Limnobacter;s__	52.9725955836	3.248491	3070	0.934259937922	11	54	65.4270497459	3.65129498783	5.16920692593	1.31133744154	4847.55555556	1196.01218046
KR13_N1.mb.72	k__Bacteria (UID1452)	924	161	108	44.71	5.74	57.14	955324	0	249	249	4109	4109	3836	3836	13187	13187	37.898241853	2.13	0.867251319971	11	1156	77	77	7	0	0	0	27	0	UID2307	k__Bacteria	p__Armatimonadetes;c__Chthonomonadetes;o__Chthonomonadales;f__Chthonomonadaceae;g__Chthonomonas;s__Chthonomonas_calidirosea	37.898241853	0.955324	1156	0.867251319971	11	23	55.9597818041	5.95590811758	3.90703395652	1.73333076608	3352.7826087	1254.52443636
MM_PC_MetaG.mb.152	k__Bacteria (UID1452)	924	163	110	30.20	0.91	100.00	1177532	0	398	398	2919	2919	2958	2958	8910	8910	53.5953163056	3.13	0.904952901492	11	1316	116	46	1	0	0	0	10	0	UID2310	k__Bacteria;p__Chloroflexi	c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Anaerolinea;s__Anaerolinea_thermophila	53.5953163056	1.177532	1316	0.904952901492	11	2	56.2911854198	2.4415124799	4.335458	0.80308	3708.0	484.0
KR13_N1.mb.70	k__Bacteria (UID3187)	2258	181	110	81.11	8.89	12.50	2074715	0	384	384	7010	7010	5402	5402	30410	30410	42.0851538645	3.67	0.886613342073	11	2526	28	137	16	0	0	0	31	6	UID3195	k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__Nitrospiraceae	g__Thermodesulfovibrio	42.0851538645	2.074715	2526	0.886613342073	11	4	40.4354512169	10.734191293	2.5603085	1.01636770309	2628.5	976.721429068
KR13_N1.mb.71	c__Deltaproteobacteria (UID3216)	83	247	155	82.58	0.65	0.00	4020540	0	26	26	235026	235026	154636	154636	518959	518959	63.9256667015	1.56	0.897098150995	11	3698	48	198	1	0	0	0	29	0	UID3232	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobacteraceae	unresolved	63.9256667015	4.02054	3698	0.897098150995	11	2	62.2259907053	3.47750334285	4.1615375	0.5058065	3730.0	375.0
KR13_N1.mb.76	root (UID1)	5656	56	24	0.00	0.00	0.00	238670	0	50	50	5407	5407	4773	4773	20517	20517	38.2088238991	1.45	0.945745171157	11	173	56	0	0	0	0	0	0	0	NA	NA	unresolved	38.2088238991	0.23867	173	0.945745171157	11	NA	NA	NA	NA	NA	NA	NA
KR13_N1.mb.77	root (UID1)	5656	56	24	0.00	0.00	0.00	303913	0	7	7	56860	56860	43416	43416	116847	116847	62.7228845097	1.59	0.860486389197	11	288	56	0	0	0	0	0	0	0	NA	NA	unresolved	62.7228845097	0.303913	288	0.860486389197	11	NA	NA	NA	NA	NA	NA	NA
KR13_N1.mb.74	k__Bacteria (UID2495)	2993	143	89	53.71	1.23	50.00	387812	0	87	87	5021	5021	4457	4457	15445	15445	40.245273483	2.48	0.929213123885	11	480	56	85	2	0	0	0	29	0	UID2496	k__Bacteria;p__Spirochaetes;c__Spirochaetia	p__Elusimicrobia;c__Candidatus_Endomicrobium;o__Candidatus_Endomicrobium;f__Candidatus_Endomicrobium;g__Candidatus_Endomicrobium;s__	40.245273483	0.387812	480	0.929213123885	11	72	38.9697421605	10.3693638763	2.60865927778	1.034157916	2440.63888889	952.666641963
KR13_N1.mb.75	o__Burkholderiales (UID4000)	193	427	214	97.10	0.47	100.00	4950999	0	70	70	153803	153803	70728	70728	385544	385544	66.0543256018	2.68	0.915410607031	11	4712	15	411	1	0	0	0	42	0	UID4118	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae	unresolved	66.0543256018	4.950999	4712	0.915410607031	11	40	64.9910371932	2.74207769966	5.393131675	1.21136834655	5056.05	1111.00512938
Modern_marine_planktonic.mb.7	o__Burkholderiales (UID4000)	193	427	214	99.84	0.50	50.00	3899530	0	12	12	562443	562443	324960	324960	956169	956169	60.3346300708	1.07	0.91628965542	11	3673	1	424	2	0	0	0	43	0	UID4131	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae	unresolved	60.3346300708	3.89953	3673	0.91628965542	11	5	61.5817556896	1.86175647894	5.1360002	0.491724491258	4882.8	444.346441417
MM_PC_MetaG.mb.29	c__Deltaproteobacteria (UID3216)	83	247	155	71.18	11.94	68.00	5358247	0	1194	1194	4969	4969	4487	4487	41779	41779	47.0955892851	3.26	0.905565196976	11	5549	95	132	19	0	1	0	13	1	UID3228	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobacteraceae	unresolved	47.0955892851	5.358247	5549	0.905565196976	11	3	48.1995772956	1.68781821233	5.24681233333	0.92005536748	4784.0	738.418580481
MM_PC_MetaG.mb.28	k__Bacteria (UID1452)	924	163	110	95.76	9.09	18.18	3876758	0	441	441	12035	12035	8790	8790	44350	44350	45.4704162602	3.78	0.89503187973	11	3902	6	148	8	1	0	0	41	1	UID2310	k__Bacteria;p__Chloroflexi	c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Anaerolinea;s__Anaerolinea_thermophila	45.4704162602	3.876758	3902	0.89503187973	11	2	56.2911854198	2.4415124799	4.335458	0.80308	3708.0	484.0
MM_PC_MetaG.mb.25	k__Bacteria (UID1453)	901	171	117	75.59	2.14	0.00	1190844	0	237	237	6316	6316	5024	5024	18188	18188	42.6848520881	1.84	0.952992163541	11	1372	34	134	3	0	0	0	41	0	UID2142	k__Bacteria	p__Cyanobacteria	42.6848520881	1.190844	1372	0.952992163541	11	169	50.1629813722	12.0228236511	4.39149491716	1.99838199454	4148.5443787	1625.20651017
MM_PC_MetaG.mb.24	k__Bacteria (UID1452)	924	151	101	71.29	2.97	100.00	894355	0	101	101	11860	11860	8855	8855	49731	49731	38.5313438176	2.56	0.937219560465	11	1050	31	117	3	0	0	0	38	1	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	38.5313438176	0.894355	1050	0.937219560465	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
MM_PC_MetaG.mb.27	k__Bacteria (UID1453)	901	171	117	89.74	1.71	50.00	1730514	0	30	30	136535	136535	57683	57683	310783	310783	42.2688865851	2.29	0.949603990491	11	1631	13	156	2	0	0	0	42	0	UID2142	k__Bacteria	unresolved	42.2688865851	1.730514	1631	0.949603990491	11	169	50.1629813722	12.0228236511	4.39149491716	1.99838199454	4148.5443787	1625.20651017
MM_PC_MetaG.mb.26	k__Bacteria (UID1452)	924	161	108	67.13	0.93	0.00	1033235	0	17	17	97377	97377	60778	60778	206186	206186	44.6996085111	1.39	0.88034377465	11	959	43	117	1	0	0	0	35	0	UID2307	k__Bacteria	p__Armatimonadetes;c__Chthonomonadetes;o__Chthonomonadales;f__Chthonomonadaceae;g__Chthonomonas;s__Chthonomonas_calidirosea	44.6996085111	1.033235	959	0.88034377465	11	23	55.9597818041	5.95590811758	3.90703395652	1.73333076608	3352.7826087	1254.52443636
MM_PC_MetaG.mb.21	k__Archaea (UID2)	207	149	107	26.85	0.00	0.00	416783	0	140	140	2963	2963	2977	2977	8122	8122	36.8992977161	3.58	0.916436131032	11	554	107	42	0	0	0	0	11	0	UID146	k__Archaea	p__Thaumarchaeota;c__Nitrosopumilales;o__Nitrosopumilales;f__Nitrosopumilaceae	36.8992977161	0.416783	554	0.916436131032	11	59	45.1509210405	9.92870287736	2.03925301695	0.554236098315	2227.77966102	582.688074469
MM_PC_MetaG.mb.20	root (UID1)	5656	56	24	0.00	0.00	0.00	283562	0	44	44	7491	7491	6444	6444	23761	23761	51.23394531	1.36	0.87308595651	11	385	56	0	0	0	0	0	0	0	NA	NA	unresolved	51.23394531	0.283562	385	0.87308595651	11	NA	NA	NA	NA	NA	NA	NA
MM_PC_MetaG.mb.23	k__Bacteria (UID2495)	2993	143	89	85.39	11.24	82.35	2734916	0	439	439	7908	7908	6229	6229	34915	34915	40.5391609834	2.04	0.843412741013	11	2830	14	123	4	1	0	1	40	2	UID2496	k__Bacteria;p__Spirochaetes;c__Spirochaetia	p__Elusimicrobia;c__Candidatus_Endomicrobium;o__Candidatus_Endomicrobium;f__Candidatus_Endomicrobium;g__Candidatus_Endomicrobium;s__	40.5391609834	2.734916	2830	0.843412741013	11	72	38.9697421605	10.3693638763	2.60865927778	1.034157916	2440.63888889	952.666641963
MM_PC_MetaG.mb.22	k__Bacteria (UID1452)	924	151	101	71.29	1.98	66.67	898682	0	113	113	11838	11838	7952	7952	32456	32456	48.3271056948	1.72	0.87832292179	11	940	33	115	3	0	0	0	40	1	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	48.3271056948	0.898682	940	0.87832292179	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
MM_PC_MetaG.mb.150	k__Bacteria (UID1452)	924	151	101	63.20	6.63	6.67	725023	0	73	73	19341	19341	9931	9931	51035	51035	41.003802638	2.50	0.89574261782	11	836	40	102	6	3	0	0	36	1	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	41.003802638	0.725023	836	0.89574261782	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
OS_PC_MetaG.mb.94	k__Bacteria (UID203)	5449	103	57	5.26	0.00	0.00	240009	0	8	8	38589	38589	30001	30001	74865	74865	50.1085375965	1.36	0.911290826594	11	238	100	3	0	0	0	0	1	0	UID3200	k__Bacteria;p__Acidobacteria;c__Holophagae;o__Holophagales;f__Holophagaceae	g__Holophaga;s__Holophaga_foetida	50.1085375965	0.240009	238	0.911290826594	11	2	65.8728210609	2.97735370587	3.708525	0.418712	3329.0	343.0
OS_PC_MetaG.mb.95	k__Bacteria (UID2565)	2921	152	93	84.59	0.37	100.00	1249949	0	78	78	26964	26964	16024	16024	52585	52585	42.4907736236	1.32	0.952886077752	11	1230	16	133	3	0	0	0	38	3	UID2982	k__Bacteria	p__Planctomycetes;c__Planctomycetia;o__Planctomycetales;f__Planctomycetaceae	42.4907736236	1.249949	1230	0.952886077752	11	88	44.2282294983	7.81376598976	2.42188205682	2.19213346454	2142.11363636	1851.65080175
OS_PC_MetaG.mb.178	k__Bacteria (UID1452)	924	161	108	51.05	2.31	0.00	484836	0	95	95	6029	6029	5103	5103	27708	27708	33.6880924684	2.38	0.896426832991	11	557	64	94	3	0	0	0	35	1	UID2307	k__Bacteria	p__Armatimonadetes;c__Chthonomonadetes;o__Chthonomonadales;f__Chthonomonadaceae;g__Chthonomonas;s__Chthonomonas_calidirosea	33.6880924684	0.484836	557	0.896426832991	11	23	55.9597818041	5.95590811758	3.90703395652	1.73333076608	3352.7826087	1254.52443636
OS_PC_MetaG.mb.179	c__Alphaproteobacteria (UID3422)	26	529	308	98.23	2.50	8.33	3561210	0	65	65	109469	109469	54787	54787	304204	304204	61.4808449937	2.46	0.907865023405	11	3497	33	486	9	1	0	0	19	0	UID3431	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales_2;f__Hyphomonadaceae	o__Rhodobacterales;g__Hyphomonas;s__Hyphomonas_neptunium	61.4808449937	3.56121	3497	0.907865023405	11	2	60.9324669244	0.997816331724	3.491393	0.213628	3418.5	158.5
MM_PC_MetaG.mb.151	k__Archaea (UID2)	207	149	107	21.60	0.00	0.00	244440	0	82	82	3084	3084	2980	2980	6049	6049	35.8537882507	1.63	0.864629356897	11	354	112	37	0	0	0	0	15	0	UID1	k__Archaea (root)	k__Archaea	35.8537882507	0.24444	354	0.864629356897	11	5656	49.2752660014	13.0081081425	3.76173456931	1.81655134913	3559.91760962	1650.82761538
